track_id,styles,category_styles
1674,Drama|Romance|Thriller,Drama|Romance|Thriller
1675,Crime|Thriller,Crime|Thriller
1676,Action|Adventure|Sci-Fi|War,Action|Adventure|Sci-Fi|War
1677,Comedy,Comedy
1678,Drama,Drama
1679,Comedy,Comedy
1680,Drama|Romance,Drama|Romance
1681,Action|Adventure,Action|Adventure
1682,Drama,Drama
1683,Drama|Romance|Thriller,Drama|Romance|Thriller
1684,Romance,Romance
1685,Romance,Romance
1686,Crime|Thriller,Crime|Thriller
1687,Action|Thriller,Action|Thriller
1688,Animation|Children's|Musical,Animation|Children's|Musical
1689,Comedy|Mystery,Comedy|Mystery
1690,Action|Horror|Sci-Fi,Action|Horror|Sci-Fi
1692,Horror|Sci-Fi,Horror|Sci-Fi
1693,Drama,Drama
1694,Drama,Drama
1695,Drama,Drama
1696,Drama|War,Drama|War
1697,Crime,Crime
1698,Comedy,Comedy
1699,Drama,Drama
1701,Comedy|Drama,Comedy|Drama
1702,Children's|Comedy|Fantasy,Children's|Comedy|Fantasy
1703,Comedy,Comedy
1704,Drama,Drama
1705,Drama,Drama
1706,Drama,Drama
1707,Children's|Comedy,Children's|Comedy
1708,Drama,Drama
1709,Thriller,Thriller
1710,Drama,Drama
1711,Comedy|Crime|Drama|Mystery,Comedy|Crime|Drama|Mystery
1713,Children's|Comedy,Children's|Comedy
1714,Romance,Romance
1715,Thriller,Thriller
1716,Drama,Drama
1717,Horror|Thriller,Horror|Thriller
1718,Thriller,Thriller
1719,Drama,Drama
1720,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
1721,Drama|Romance,Drama|Romance
1722,Action|Romance|Thriller,Action|Romance|Thriller
1723,Comedy|Drama,Comedy|Drama
1724,Drama,Drama
1725,Drama,Drama
1726,Drama,Drama
1727,Drama,Drama
1728,Drama,Drama
1729,Crime|Drama,Crime|Drama
1730,Drama,Drama
1731,Comedy,Comedy
1732,Comedy|Crime|Mystery|Thriller,Comedy|Crime|Mystery|Thriller
1733,Drama|Romance,Drama|Romance
1734,Comedy|Drama,Comedy|Drama
1735,Drama|Romance,Drama|Romance
1738,Comedy,Comedy
1739,Action|Children's,Action|Children's
1740,Action|Drama,Action|Drama
1741,Drama,Drama
1742,Crime,Crime
1743,Documentary,Documentary
1744,Action|Adventure|Thriller,Action|Adventure|Thriller
1746,Comedy,Comedy
1747,Comedy|Drama,Comedy|Drama
1748,Film-Noir|Sci-Fi|Thriller,Film-Noir|Sci-Fi|Thriller
1749,Romance,Romance
1750,Adventure|Children's|Fantasy|Sci-Fi,Adventure|Children's|Fantasy|Sci-Fi
1752,Action|Thriller,Action|Thriller
1753,Comedy,Comedy
1754,Action|Mystery|Thriller,Action|Mystery|Thriller
1755,Romance,Romance
1756,Horror,Horror
1757,Drama,Drama
1758,Drama,Drama
1759,Drama,Drama
1760,Comedy|Musical,Comedy|Musical
1762,Action|Horror|Sci-Fi,Action|Horror|Sci-Fi
1764,Comedy|Thriller,Comedy|Thriller
1765,Crime|Drama,Crime|Drama
1767,Drama|Romance,Drama|Romance
1768,Drama,Drama
1769,Action|Thriller,Action|Thriller
1770,Romance|Thriller,Romance|Thriller
1771,Horror,Horror
1772,Action|Comedy|Musical,Action|Comedy|Musical
1773,Action|Drama,Action|Drama
1774,Comedy|Drama,Comedy|Drama
1776,Drama,Drama
1777,Comedy|Romance,Comedy|Romance
1779,Adventure|Sci-Fi|Thriller,Adventure|Sci-Fi|Thriller
1780,Documentary,Documentary
1781,Drama,Drama
1782,Comedy|Romance,Comedy|Romance
1783,Film-Noir|Mystery|Thriller,Film-Noir|Mystery|Thriller
1784,Comedy|Drama,Comedy|Drama
1785,Action|Crime,Action|Crime
1787,Documentary,Documentary
1788,Action|Drama,Action|Drama
1789,Drama,Drama
1791,Crime|Drama,Crime|Drama
1792,Action|Thriller,Action|Thriller
1793,Comedy,Comedy
1794,Comedy|Drama,Comedy|Drama
1795,Drama,Drama
1796,Action|Drama,Action|Drama
1797,Documentary,Documentary
1798,Thriller,Thriller
1799,Crime|Drama,Crime|Drama
1801,Action|Drama|Romance,Action|Drama|Romance
1804,Crime|Drama,Crime|Drama
1805,Crime|Drama|Mystery|Thriller,Crime|Drama|Mystery|Thriller
1806,Adventure|Children's|Comedy,Adventure|Children's|Comedy
1807,Drama,Drama
1809,Comedy|Crime|Drama,Comedy|Crime|Drama
1810,Drama,Drama
1811,Drama,Drama
1812,Children's|Comedy|Drama,Children's|Comedy|Drama
1814,Drama,Drama
1815,Drama,Drama
1816,Comedy|Drama,Comedy|Drama
1817,Comedy|Drama|Romance,Comedy|Drama|Romance
1819,Drama,Drama
1820,Drama,Drama
1821,Comedy|Romance,Comedy|Romance
1822,Children's|Comedy,Children's|Comedy
1824,Comedy|Thriller,Comedy|Thriller
1825,Action|Drama,Action|Drama
1826,Adventure|Children's,Adventure|Children's
1827,Comedy|Documentary,Comedy|Documentary
1829,Drama|Romance,Drama|Romance
1830,Comedy,Comedy
1831,Action|Sci-Fi|Thriller,Action|Sci-Fi|Thriller
1832,Action|Drama,Action|Drama
1833,Action|Drama|Thriller,Action|Drama|Thriller
1834,Drama|Thriller,Drama|Thriller
1835,Romance,Romance
1836,Drama,Drama
1837,Comedy,Comedy
1839,Comedy,Comedy
1840,Drama,Drama
1841,Drama|Thriller,Drama|Thriller
1842,Crime|Drama,Crime|Drama
1843,Children's|Comedy,Children's|Comedy
1844,Drama,Drama
1845,Comedy|Thriller,Comedy|Thriller
1846,Drama,Drama
1847,Drama|Thriller,Drama|Thriller
1848,Adventure|Children's|Comedy|Fantasy,Adventure|Children's|Comedy|Fantasy
1849,Adventure,Adventure
1850,Drama|Romance,Drama|Romance
1851,Drama|Romance,Drama|Romance
1852,Drama|Thriller,Drama|Thriller
1853,Comedy,Comedy
1854,Comedy|Romance,Comedy|Romance
1855,Comedy,Comedy
1856,Documentary|Musical,Documentary|Musical
1857,Comedy,Comedy
1858,Action|Comedy,Action|Comedy
1859,Drama,Drama
1860,Drama,Drama
1861,Comedy|Thriller,Comedy|Thriller
1862,Horror|Sci-Fi,Horror|Sci-Fi
1863,Comedy,Comedy
1864,Comedy,Comedy
1865,Documentary,Documentary
1866,Action|Comedy,Action|Comedy
1867,Action|Adventure,Action|Adventure
1868,Drama|War,Drama|War
1869,Action|Thriller,Action|Thriller
1870,Comedy|Drama,Comedy|Drama
1871,Comedy|Drama,Comedy|Drama
1872,Drama,Drama
1873,Drama,Drama
1874,Comedy|Romance,Comedy|Romance
1875,Comedy,Comedy
1876,Action|Drama|Sci-Fi|Thriller,Action|Drama|Sci-Fi|Thriller
1877,Drama,Drama
1878,Comedy|Romance,Comedy|Romance
1879,Drama,Drama
1880,Drama,Drama
1881,Adventure|Animation|Children's|Fantasy,Adventure|Animation|Children's|Fantasy
1882,Action|Sci-Fi,Action|Sci-Fi
1883,Comedy,Comedy
1884,Comedy|Drama,Comedy|Drama
1885,Comedy|Drama,Comedy|Drama
1886,Comedy,Comedy
1887,Adventure|Comedy,Adventure|Comedy
1888,Comedy|Drama|Romance,Comedy|Drama|Romance
1889,Thriller,Thriller
1890,Drama,Drama
1891,Horror|Thriller,Horror|Thriller
1892,Mystery|Thriller,Mystery|Thriller
1893,Drama,Drama
1894,Adventure|Comedy|Romance,Adventure|Comedy|Romance
1895,Comedy|Drama|Romance,Comedy|Drama|Romance
1896,Comedy,Comedy
1897,Drama|Romance,Drama|Romance
1898,Drama|War,Drama|War
1899,Adventure|Drama,Adventure|Drama
1900,Drama,Drama
1901,Documentary,Documentary
1902,Drama|Romance,Drama|Romance
1903,Comedy,Comedy
1904,Comedy|Drama,Comedy|Drama
1905,Drama,Drama
1906,Comedy|Romance,Comedy|Romance
1907,Animation|Children's,Animation|Children's
1908,Drama|Thriller,Drama|Thriller
1909,Mystery|Sci-Fi|Thriller,Mystery|Sci-Fi|Thriller
1910,Action|Comedy|Crime,Action|Comedy|Crime
1911,Comedy,Comedy
1912,Action|Crime|Romance,Action|Crime|Romance
1913,Drama|Mystery,Drama|Mystery
1914,Comedy|Drama,Comedy|Drama
1915,Drama,Drama
1916,Action|Comedy|Drama,Action|Comedy|Drama
1917,Action|Adventure|Sci-Fi|Thriller,Action|Adventure|Sci-Fi|Thriller
1918,Action|Comedy|Crime|Drama,Action|Comedy|Crime|Drama
1919,Children's|Comedy,Children's|Comedy
1920,Animation|Children's|Fantasy|War,Animation|Children's|Fantasy|War
1921,Sci-Fi|Thriller,Sci-Fi|Thriller
1922,Drama,Drama
1923,Comedy,Comedy
1924,Horror|Sci-Fi,Horror|Sci-Fi
1925,Drama|Romance|War,Drama|Romance|War
1926,Musical,Musical
1927,War,War
1928,Western,Western
1929,Drama,Drama
1930,Drama,Drama
1931,Adventure,Adventure
1932,Musical,Musical
1933,Drama,Drama
1934,Comedy,Comedy
1935,Drama,Drama
1936,Drama|War,Drama|War
1937,Comedy,Comedy
1938,Drama,Drama
1939,Drama|War,Drama|War
1940,Drama,Drama
1941,Drama,Drama
1942,Drama,Drama
1943,Drama,Drama
1944,Drama|Romance|War,Drama|Romance|War
1945,Crime|Drama,Crime|Drama
1946,Drama|Romance,Drama|Romance
1947,Musical|Romance,Musical|Romance
1948,Comedy,Comedy
1949,Drama,Drama
1950,Drama|Mystery,Drama|Mystery
1951,Musical,Musical
1952,Drama,Drama
1953,Action|Crime|Drama|Thriller,Action|Crime|Drama|Thriller
1954,Action|Drama,Action|Drama
1955,Drama,Drama
1956,Drama,Drama
1957,Drama,Drama
1958,Comedy|Drama,Comedy|Drama
1959,Drama|Romance,Drama|Romance
1960,Drama|War,Drama|War
1961,Drama,Drama
1962,Drama,Drama
1963,Comedy,Comedy
1964,Drama|Mystery,Drama|Mystery
1965,Comedy|Sci-Fi,Comedy|Sci-Fi
1966,Comedy,Comedy
1967,Adventure|Children's|Fantasy,Adventure|Children's|Fantasy
1968,Comedy|Drama,Comedy|Drama
1969,Horror,Horror
1970,Horror,Horror
1971,Horror,Horror
1972,Horror,Horror
1973,Horror,Horror
1974,Horror,Horror
1975,Horror,Horror
1976,Horror,Horror
1977,Horror,Horror
1978,Horror,Horror
1979,Horror,Horror
1980,Horror,Horror
1981,Horror,Horror
1982,Horror,Horror
1983,Horror,Horror
1984,Horror,Horror
1985,Horror,Horror
1986,Horror,Horror
1987,Horror,Horror
1988,Horror,Horror
1989,Horror,Horror
1990,Horror,Horror
1991,Horror,Horror
1992,Horror,Horror
1993,Horror,Horror
1994,Horror|Thriller,Horror|Thriller
1995,Horror|Thriller,Horror|Thriller
1996,Horror|Thriller,Horror|Thriller
1997,Horror,Horror
1998,Horror,Horror
1999,Horror,Horror
2000,Action|Comedy|Crime|Drama,Action|Comedy|Crime|Drama
2001,Action|Comedy|Crime|Drama,Action|Comedy|Crime|Drama
2002,Action|Comedy|Crime|Drama,Action|Comedy|Crime|Drama
2003,Comedy|Horror,Comedy|Horror
2004,Comedy|Horror,Comedy|Horror
2005,Adventure|Children's|Fantasy,Adventure|Children's|Fantasy
2006,Action|Adventure|Romance,Action|Adventure|Romance
2007,Comedy,Comedy
2008,Crime|Drama|Film-Noir,Crime|Drama|Film-Noir
2009,Sci-Fi|Thriller,Sci-Fi|Thriller
2010,Sci-Fi,Sci-Fi
2011,Comedy|Sci-Fi,Comedy|Sci-Fi
2012,Comedy|Sci-Fi|Western,Comedy|Sci-Fi|Western
2013,Action|Adventure,Action|Adventure
2014,Children's|Comedy,Children's|Comedy
2015,Children's|Comedy|Fantasy,Children's|Comedy|Fantasy
2016,Children's|Comedy|Western,Children's|Comedy|Western
2017,Children's|Fantasy|Musical,Children's|Fantasy|Musical
2018,Animation|Children's,Animation|Children's
2019,Action|Drama,Action|Drama
2020,Drama|Romance,Drama|Romance
2021,Fantasy|Sci-Fi,Fantasy|Sci-Fi
2022,Drama,Drama
2023,Action|Crime|Drama,Action|Crime|Drama
2024,Drama|Mystery,Drama|Mystery
2025,Drama|Romance,Drama|Romance
2026,Horror|Thriller,Horror|Thriller
2027,Comedy|Crime,Comedy|Crime
2028,Action|Drama|War,Action|Drama|War
2029,Comedy|Romance,Comedy|Romance
2030,Drama,Drama
2031,Children's|Comedy,Children's|Comedy
2032,Children's|Comedy,Children's|Comedy
2033,Animation|Children's,Animation|Children's
2034,Sci-Fi,Sci-Fi
2035,Children's|Comedy,Children's|Comedy
2036,Children's|Comedy,Children's|Comedy
2037,Adventure|Children's|Comedy,Adventure|Children's|Comedy
2038,Children's|Comedy|Sci-Fi,Children's|Comedy|Sci-Fi
2039,Adventure|Children's,Adventure|Children's
2040,Children's|Comedy,Children's|Comedy
2041,Action|Adventure|Children's|Comedy,Action|Adventure|Children's|Comedy
2042,Children's|Comedy,Children's|Comedy
2043,Adventure|Children's|Fantasy,Adventure|Children's|Fantasy
2044,Comedy,Comedy
2045,Adventure|Children's|Drama|Romance,Adventure|Children's|Drama|Romance
2046,Adventure|Children's|Sci-Fi,Adventure|Children's|Sci-Fi
2047,Children's,Children's
2048,Animation|Children's,Animation|Children's
2049,Comedy|Musical,Comedy|Musical
2050,Adventure|Children's|Comedy,Adventure|Children's|Comedy
2051,Adventure|Children's|Comedy,Adventure|Children's|Comedy
2052,Children's|Comedy,Children's|Comedy
2053,Children's|Comedy|Sci-Fi,Children's|Comedy|Sci-Fi
2054,Adventure|Children's|Comedy|Fantasy|Sci-Fi,Adventure|Children's|Comedy|Fantasy|Sci-Fi
2055,Comedy|Western,Comedy|Western
2056,Adventure|Children's,Adventure|Children's
2057,Adventure|Children's,Adventure|Children's
2058,Action|Thriller,Action|Thriller
2059,Children's|Drama,Children's|Drama
2060,Comedy,Comedy
2061,Documentary,Documentary
2062,Drama|Romance,Drama|Romance
2063,Drama|Romance,Drama|Romance
2064,Comedy|Documentary,Comedy|Documentary
2065,Comedy|Drama|Romance,Comedy|Drama|Romance
2066,Film-Noir,Film-Noir
2067,Drama|Romance|War,Drama|Romance|War
2068,Drama,Drama
2069,Drama,Drama
2070,Drama,Drama
2071,Drama,Drama
2072,Comedy,Comedy
2073,Comedy,Comedy
2074,Drama,Drama
2075,Drama|War,Drama|War
2076,Drama|Mystery,Drama|Mystery
2077,Adventure|Children's,Adventure|Children's
2078,Animation|Children's|Comedy|Musical,Animation|Children's|Comedy|Musical
2079,Children's|Drama,Children's|Drama
2080,Animation|Children's|Comedy|Musical|Romance,Animation|Children's|Comedy|Musical|Romance
2081,Animation|Children's|Comedy|Musical|Romance,Animation|Children's|Comedy|Musical|Romance
2082,Children's|Comedy,Children's|Comedy
2083,Children's|Musical,Children's|Musical
2084,Children's|Musical,Children's|Musical
2085,Animation|Children's,Animation|Children's
2086,Drama|Fantasy,Drama|Fantasy
2087,Animation|Children's|Fantasy|Musical,Animation|Children's|Fantasy|Musical
2088,Adventure|Comedy|Musical,Adventure|Comedy|Musical
2089,Animation|Children's,Animation|Children's
2090,Animation|Children's,Animation|Children's
2091,Children's|Sci-Fi,Children's|Sci-Fi
2092,Animation|Children's|Musical,Animation|Children's|Musical
2093,Adventure|Children's|Fantasy|Sci-Fi,Adventure|Children's|Fantasy|Sci-Fi
2094,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
2095,Children's|Comedy,Children's|Comedy
2096,Animation|Children's|Musical,Animation|Children's|Musical
2097,Children's|Horror,Children's|Horror
2098,Children's|Comedy,Children's|Comedy
2099,Adventure|Animation|Children's|Musical,Adventure|Animation|Children's|Musical
2100,Comedy|Fantasy|Romance,Comedy|Fantasy|Romance
2101,Adventure|Drama,Adventure|Drama
2102,Animation|Children's|Comedy|Musical,Animation|Children's|Comedy|Musical
2103,Adventure|Children's,Adventure|Children's
2104,Drama,Drama
2105,Action|Adventure|Fantasy|Sci-Fi,Action|Adventure|Fantasy|Sci-Fi
2106,Drama|War,Drama|War
2107,Horror|Thriller,Horror|Thriller
2108,Comedy|Romance,Comedy|Romance
2109,Comedy,Comedy
2110,Comedy|Crime|Thriller,Comedy|Crime|Thriller
2111,Comedy,Comedy
2112,Crime|Drama,Crime|Drama
2113,Horror|Thriller,Horror|Thriller
2114,Drama,Drama
2115,Action|Adventure,Action|Adventure
2116,Adventure|Animation|Children's|Sci-Fi,Adventure|Animation|Children's|Sci-Fi
2117,Drama|Sci-Fi,Drama|Sci-Fi
2118,Horror|Thriller,Horror|Thriller
2119,Horror,Horror
2120,Drama|Horror,Drama|Horror
2121,Horror|Thriller,Horror|Thriller
2122,Horror|Thriller,Horror|Thriller
2123,Animation|Children's,Animation|Children's
2124,Comedy,Comedy
2125,Drama|Romance,Drama|Romance
2126,Action|Crime|Mystery|Thriller,Action|Crime|Mystery|Thriller
2127,Drama|Romance,Drama|Romance
2128,Comedy,Comedy
2129,Documentary,Documentary
2130,Crime|Drama|Romance,Crime|Drama|Romance
2131,Drama,Drama
2132,Drama,Drama
2133,Adventure|Comedy,Adventure|Comedy
2134,Comedy,Comedy
2135,Adventure|Musical,Adventure|Musical
2136,Comedy,Comedy
2137,Animation|Children's,Animation|Children's
2138,Animation|Children's|Drama|Fantasy,Animation|Children's|Drama|Fantasy
2139,Animation|Children's,Animation|Children's
2140,Children's|Fantasy|Sci-Fi,Children's|Fantasy|Sci-Fi
2141,Animation|Children's|Comedy,Animation|Children's|Comedy
2142,Animation|Children's|Comedy,Animation|Children's|Comedy
2143,Adventure|Fantasy|Romance,Adventure|Fantasy|Romance
2144,Comedy,Comedy
2145,Comedy|Drama|Romance,Comedy|Drama|Romance
2146,Drama|Romance,Drama|Romance
2147,Drama,Drama
2148,Comedy|Horror,Comedy|Horror
2149,Comedy|Horror,Comedy|Horror
2150,Comedy,Comedy
2151,Comedy,Comedy
2152,Children's|Comedy,Children's|Comedy
2153,Action|Adventure,Action|Adventure
2154,Drama|Romance,Drama|Romance
2155,Comedy,Comedy
2156,Comedy|Drama,Comedy|Drama
2157,Romance,Romance
2158,Crime|Horror,Crime|Horror
2159,Crime|Horror,Crime|Horror
2160,Horror|Thriller,Horror|Thriller
2161,Adventure|Children's|Fantasy,Adventure|Children's|Fantasy
2162,Adventure|Children's|Fantasy,Adventure|Children's|Fantasy
2163,Comedy|Horror,Comedy|Horror
2164,Drama,Drama
2165,Drama,Drama
2166,Drama|Romance,Drama|Romance
2167,Action|Adventure|Horror,Action|Adventure|Horror
2168,Drama|Romance,Drama|Romance
2169,Comedy,Comedy
2170,Action|Comedy,Action|Comedy
2171,Comedy|Drama|Romance,Comedy|Drama|Romance
2172,Comedy,Comedy
2173,Adventure|Fantasy|Sci-Fi,Adventure|Fantasy|Sci-Fi
2174,Comedy|Fantasy,Comedy|Fantasy
2175,Drama|Romance,Drama|Romance
2176,Thriller,Thriller
2177,Comedy|Thriller,Comedy|Thriller
2178,Thriller,Thriller
2179,Thriller,Thriller
2180,Thriller,Thriller
2181,Thriller,Thriller
2182,Drama|Film-Noir|Thriller,Drama|Film-Noir|Thriller
2183,Thriller,Thriller
2184,Mystery|Thriller,Mystery|Thriller
2185,Thriller,Thriller
2186,Film-Noir|Thriller,Film-Noir|Thriller
2187,Mystery|Thriller,Mystery|Thriller
2188,Drama,Drama
2189,Animation,Animation
2190,Drama,Drama
2191,Comedy,Comedy
2192,Drama,Drama
2193,Action|Adventure|Fantasy,Action|Adventure|Fantasy
2194,Action|Crime|Drama,Action|Crime|Drama
2195,Comedy,Comedy
2196,Action,Action
2197,Drama,Drama
2198,Documentary,Documentary
2199,Crime|Drama,Crime|Drama
2200,Drama,Drama
2201,Drama,Drama
2202,Drama|Thriller|War,Drama|Thriller|War
2203,Film-Noir|Thriller,Film-Noir|Thriller
2204,Thriller,Thriller
2205,Comedy,Comedy
2206,Mystery|Thriller,Mystery|Thriller
2207,Drama,Drama
2208,Comedy|Mystery|Romance|Thriller,Comedy|Mystery|Romance|Thriller
2209,Crime|Thriller,Crime|Thriller
2210,Thriller,Thriller
2211,Thriller,Thriller
2212,Thriller,Thriller
2213,Comedy|Musical,Comedy|Musical
2214,Thriller,Thriller
2215,Comedy|Romance,Comedy|Romance
2216,Drama,Drama
2217,Comedy|Musical,Comedy|Musical
2218,Drama,Drama
2219,Mystery|Thriller,Mystery|Thriller
2220,Drama,Drama
2221,Thriller,Thriller
2222,Comedy,Comedy
2223,Comedy,Comedy
2224,Drama,Drama
2225,Drama,Drama
2226,Drama,Drama
2227,Thriller,Thriller
2228,Drama,Drama
2229,Drama,Drama
2230,Comedy,Comedy
2231,Crime|Drama,Crime|Drama
2232,Sci-Fi|Thriller,Sci-Fi|Thriller
2233,Drama,Drama
2234,Drama,Drama
2235,Drama|War,Drama|War
2236,Drama,Drama
2237,Drama,Drama
2238,Comedy|Drama,Comedy|Drama
2239,Comedy|Drama,Comedy|Drama
2240,Drama,Drama
2241,Comedy,Comedy
2242,Drama,Drama
2243,Comedy|Drama|Romance,Comedy|Drama|Romance
2244,Comedy|Romance,Comedy|Romance
2245,Comedy|Drama,Comedy|Drama
2246,Comedy,Comedy
2247,Comedy,Comedy
2248,Comedy|Drama|Romance,Comedy|Drama|Romance
2249,Comedy,Comedy
2250,Drama,Drama
2251,Comedy,Comedy
2252,Comedy|Drama,Comedy|Drama
2253,Action|Comedy|Fantasy,Action|Comedy|Fantasy
2254,Drama,Drama
2255,Comedy,Comedy
2256,Horror|Sci-Fi,Horror|Sci-Fi
2257,Comedy|Romance,Comedy|Romance
2258,Action,Action
2259,Comedy|Romance,Comedy|Romance
2260,Action|Crime,Action|Crime
2261,Comedy,Comedy
2262,Comedy|Drama|Romance,Comedy|Drama|Romance
2263,Thriller,Thriller
2264,Drama,Drama
2265,Adventure|Comedy,Adventure|Comedy
2266,Comedy|Romance,Comedy|Romance
2267,Mystery|Thriller,Mystery|Thriller
2268,Crime|Drama,Crime|Drama
2269,Drama,Drama
2270,Documentary,Documentary
2271,Drama,Drama
2272,Drama,Drama
2273,Action|Thriller,Action|Thriller
2274,Drama,Drama
2275,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
2276,Drama,Drama
2277,Drama,Drama
2278,Action|Crime|Thriller,Action|Crime|Thriller
2279,Horror|Thriller,Horror|Thriller
2280,Crime,Crime
2281,Crime,Crime
2282,Comedy|Drama,Comedy|Drama
2283,Drama,Drama
2284,Drama,Drama
2285,Drama,Drama
2286,Comedy,Comedy
2287,Sci-Fi|Thriller|War,Sci-Fi|Thriller|War
2288,Action|Horror|Sci-Fi|Thriller,Action|Horror|Sci-Fi|Thriller
2289,Comedy|Drama,Comedy|Drama
2290,Comedy|Drama,Comedy|Drama
2291,Drama|Romance,Drama|Romance
2292,Romance,Romance
2293,Drama,Drama
2294,Animation|Children's,Animation|Children's
2295,Comedy,Comedy
2296,Comedy,Comedy
2297,Drama|Romance,Drama|Romance
2298,Thriller,Thriller
2299,Comedy,Comedy
2300,Comedy|Musical,Comedy|Musical
2301,Comedy,Comedy
2302,Comedy,Comedy
2303,Drama|Musical,Drama|Musical
2304,Drama,Drama
2305,Drama,Drama
2306,Comedy,Comedy
2307,Action|Drama,Action|Drama
2308,Action|Crime,Action|Crime
2309,Drama,Drama
2310,Drama,Drama
2311,Mystery|Sci-Fi,Mystery|Sci-Fi
2312,Drama,Drama
2313,Drama,Drama
2314,Drama,Drama
2315,Horror|Thriller,Horror|Thriller
2316,Drama|Romance,Drama|Romance
2317,Comedy,Comedy
2318,Comedy,Comedy
2319,Comedy,Comedy
2320,Drama|Thriller,Drama|Thriller
2321,Comedy,Comedy
2322,Action|Adventure|Sci-Fi|Thriller|War,Action|Adventure|Sci-Fi|Thriller|War
2323,Documentary,Documentary
2324,Comedy|Drama,Comedy|Drama
2325,Comedy,Comedy
2326,Drama|Thriller,Drama|Thriller
2327,Horror,Horror
2328,Horror,Horror
2329,Drama,Drama
2330,Documentary,Documentary
2331,Comedy|Romance,Comedy|Romance
2332,Crime|Drama,Crime|Drama
2333,Drama,Drama
2334,Action|Thriller,Action|Thriller
2335,Comedy,Comedy
2336,Drama,Drama
2337,Drama,Drama
2338,Horror|Mystery|Thriller,Horror|Mystery|Thriller
2339,Comedy|Romance,Comedy|Romance
2340,Romance,Romance
2341,Drama,Drama
2342,Comedy,Comedy
2343,Drama,Drama
2344,Action|Adventure|Drama|Thriller,Action|Adventure|Drama|Thriller
2345,Drama,Drama
2346,Sci-Fi|Thriller,Sci-Fi|Thriller
2347,Action,Action
2348,Drama,Drama
2349,Comedy|Thriller,Comedy|Thriller
2350,Comedy,Comedy
2351,Drama,Drama
2352,Comedy|Drama,Comedy|Drama
2353,Action|Thriller,Action|Thriller
2354,Animation|Children's|Comedy,Animation|Children's|Comedy
2355,Animation|Children's|Comedy,Animation|Children's|Comedy
2356,Comedy,Comedy
2357,Drama,Drama
2358,Drama,Drama
2359,Comedy,Comedy
2360,Drama,Drama
2361,Comedy,Comedy
2362,Drama,Drama
2363,Action|Sci-Fi,Action|Sci-Fi
2364,Action|Sci-Fi,Action|Sci-Fi
2365,Action|Sci-Fi,Action|Sci-Fi
2366,Action|Adventure|Horror,Action|Adventure|Horror
2367,Action|Adventure|Horror,Action|Adventure|Horror
2368,Action|Adventure|Horror,Action|Adventure|Horror
2369,Comedy|Romance,Comedy|Romance
2370,Action|Adventure|Drama,Action|Adventure|Drama
2371,Comedy,Comedy
2372,Comedy,Comedy
2373,Action|Adventure,Action|Adventure
2374,Comedy|Drama,Comedy|Drama
2375,Comedy,Comedy
2376,Action,Action
2377,Horror|Sci-Fi,Horror|Sci-Fi
2378,Comedy,Comedy
2379,Comedy,Comedy
2380,Comedy,Comedy
2381,Comedy,Comedy
2382,Comedy,Comedy
2383,Comedy,Comedy
2384,Children's|Comedy,Children's|Comedy
2385,Comedy|Romance,Comedy|Romance
2386,Drama,Drama
2387,Comedy|Crime,Comedy|Crime
2388,Drama|Romance,Drama|Romance
2389,Crime|Horror|Thriller,Crime|Horror|Thriller
2390,Comedy,Comedy
2391,Crime|Thriller,Crime|Thriller
2392,Comedy|Drama,Comedy|Drama
2393,Action|Sci-Fi,Action|Sci-Fi
2394,Animation|Musical,Animation|Musical
2395,Comedy,Comedy
2396,Comedy|Romance,Comedy|Romance
2397,Drama,Drama
2398,Drama,Drama
2399,Adventure|Children's|Fantasy,Adventure|Children's|Fantasy
2400,Children's|Drama,Children's|Drama
2401,Western,Western
2402,Action|War,Action|War
2403,Action,Action
2404,Action|War,Action|War
2405,Action|Adventure|Comedy|Romance,Action|Adventure|Comedy|Romance
2406,Action|Adventure|Comedy|Romance,Action|Adventure|Comedy|Romance
2407,Comedy|Sci-Fi,Comedy|Sci-Fi
2408,Comedy|Sci-Fi,Comedy|Sci-Fi
2409,Action|Drama,Action|Drama
2410,Action|Drama,Action|Drama
2411,Action|Drama,Action|Drama
2412,Action|Drama,Action|Drama
2413,Comedy|Mystery,Comedy|Mystery
2414,Action|Adventure|Mystery,Action|Adventure|Mystery
2415,Drama|Romance,Drama|Romance
2416,Comedy,Comedy
2417,Comedy|Drama,Comedy|Drama
2418,Comedy,Comedy
2419,Drama|Thriller,Drama|Thriller
2420,Drama,Drama
2421,Action|Adventure|Drama,Action|Adventure|Drama
2422,Action|Adventure|Drama,Action|Adventure|Drama
2423,Comedy,Comedy
2424,Comedy|Romance,Comedy|Romance
2425,Crime,Crime
2426,Comedy|Drama|Romance,Comedy|Drama|Romance
2427,Action|Drama|War,Action|Drama|War
2428,Horror|Sci-Fi,Horror|Sci-Fi
2429,Adventure|Children's|Drama,Adventure|Children's|Drama
2430,Adventure|Children's|Drama,Adventure|Children's|Drama
2431,Comedy|Drama,Comedy|Drama
2432,Drama,Drama
2433,Drama,Drama
2434,Drama,Drama
2435,Drama,Drama
2436,Comedy,Comedy
2437,Drama,Drama
2438,Drama|Thriller,Drama|Thriller
2439,Drama,Drama
2440,Drama,Drama
2441,Drama|Western,Drama|Western
2442,Drama,Drama
